ThrowID,X2,GameID,throw_team_score,def_team_score,Score,point_per_game,poss_per_point,score_on_poss,Direction,throw_per_game,throw_per_point,throw_per_poss,throw_team,Thrower,receiver,hand_rl,throw_type,throw_curve,Force,Stall,completion,bad_throw,GEO_Xstart,GEO_Ystart,GEO_Xend,GEO_Yend,RO_Xstart,RO_Ystart,RO_Xend,RO_Yend,Xdist,Ydist,Dist,pull,goal
9-Jun,1878,6,0,0,NA,1,1,1,1,9,9,9,TS,99,10,L,BH,F,B,5,1,0,20.5,2.5,22.5,7.5,20.5,2.5,22.5,7.5,2,5,5.4,NA,0
10-Jun,1879,6,0,0,NA,1,1,1,1,10,10,10,TS,10,99,R,F,F,B,1,1,0,22.5,7.5,18.5,0.5,22.5,7.5,18.5,0.5,-4,-7,8.1,NA,0
11-Jun,1880,6,0,0,NA,1,1,1,1,11,11,11,TS,99,28,L,F,F,B,4,1,0,18.5,0.5,20.5,16.5,18.5,0.5,20.5,16.5,2,16,16.1,NA,0
12-Jun,1881,6,0,0,NA,1,1,1,1,12,12,12,TS,28,45,R,BH,IO,B,3,1,0,20.5,16.5,31.5,1.5,20.5,16.5,31.5,1.5,11,-15,18.6,NA,0
13-Jun,1882,6,1,0,NA,1,1,1,1,13,13,NA,TS,45,90,R,F,F,B,1,1,0,31.5,1.5,37.5,-8.5,31.5,1.5,37.5,-8.5,6,-10,11.7,NA,1
14-Jun,1884,6,0,1,NA,2,1,1,1,14,1,NA,S,8,23,R,BH,F,NA,0,1,0,-39.5,-12.5,-29.5,5.5,-39.5,-12.5,-29.5,5.5,10,18,20.6,NA,0
15-Jun,1885,6,0,1,NA,2,1,1,1,15,2,NA,S,23,8,R,BH,F,F,3,1,0,-29.5,5.5,-28.5,-4.5,-29.5,5.5,-28.5,-4.5,1,-10,10,NA,0
16-Jun,1886,6,0,1,NA,2,1,1,1,16,3,NA,S,8,7,R,BH,F,NA,0,1,0,-28.5,-4.5,-14.5,-9.5,-28.5,-4.5,-14.5,-9.5,14,-5,14.9,NA,0
17-Jun,1887,6,0,1,NA,2,1,1,1,17,4,NA,S,7,8,R,BH,F,NA,0,1,0,-14.5,-9.5,-14.5,-11.5,-14.5,-9.5,-14.5,-11.5,0,-2,2,NA,0
18-Jun,1888,6,0,1,NA,2,1,1,1,18,5,NA,S,8,0,R,BH,F,F,2,1,0,-14.5,-11.5,-16.5,0.5,-14.5,-11.5,-16.5,0.5,-2,12,12.2,NA,0
19-Jun,1889,6,0,1,NA,2,1,1,1,19,6,NA,S,0,23,R,BH,F,NA,0,1,0,-16.5,0.5,-11.5,9.5,-16.5,0.5,-11.5,9.5,5,9,10.3,NA,0
20-Jun,1890,6,0,1,NA,2,1,1,1,20,7,NA,S,23,6,R,BH,F,F,4,1,0,-11.5,9.5,-9.5,17.5,-11.5,9.5,-9.5,17.5,2,8,8.2,NA,0
21-Jun,1891,6,0,1,NA,2,1,1,1,21,8,NA,S,6,31,R,F,F,F,3,1,0,-9.5,17.5,-1.5,16.5,-9.5,17.5,-1.5,16.5,8,-1,8.1,NA,0
22-Jun,1892,6,0,1,NA,2,1,1,1,22,9,NA,S,31,8,R,F,F,F,3,1,0,-1.5,16.5,7.5,11.5,-1.5,16.5,7.5,11.5,9,-5,10.3,NA,0
23-Jun,1893,6,0,1,NA,2,1,1,1,23,10,NA,S,8,0,R,F,F,F,6,1,0,7.5,11.5,17.5,10.5,7.5,11.5,17.5,10.5,10,-1,10,NA,0
24-Jun,1894,6,0,1,NA,2,1,1,1,24,11,NA,S,0,6,R,BH,F,F,2,1,0,17.5,10.5,28.5,17.5,17.5,10.5,28.5,17.5,11,7,13,NA,0
25-Jun,1895,6,1,1,NA,2,1,1,1,25,12,NA,S,6,31,R,F,IO,F,3,1,1,28.5,17.5,50.5,17.5,28.5,17.5,50.5,17.5,22,0,22,NA,1
26-Jun,1897,6,1,1,NA,3,1,1,1,26,1,NA,TS,27,1,R,F,F,B,2,1,0,-33.5,2.5,-36.5,-5.5,-33.5,2.5,-36.5,-5.5,-3,-8,8.5,NA,0
27-Jun,1898,6,1,1,NA,3,1,1,1,27,2,NA,TS,1,36,R,BH,F,B,1,1,0,-36.5,-5.5,-23.5,-14.5,-36.5,-5.5,-23.5,-14.5,13,-9,15.8,NA,0
28-Jun,1899,6,1,1,NA,3,1,1,1,28,3,NA,TS,36,28,R,BH,F,B,4,1,0,-23.5,-14.5,-14.5,-17.5,-23.5,-14.5,-14.5,-17.5,9,-3,9.5,NA,0
29-Jun,1900,6,1,1,NA,3,1,1,1,29,4,NA,TS,28,10,R,F,F,B,2,1,0,-14.5,-17.5,-3.5,-13.5,-14.5,-17.5,-3.5,-13.5,11,4,11.7,NA,0
30-Jun,1901,6,1,1,NA,3,1,1,1,30,5,NA,TS,10,36,R,BH,F,B,5,1,0,-3.5,-13.5,-11.5,-0.5,-3.5,-13.5,-11.5,-0.5,-8,13,15.3,NA,0
Jun-31,1902,6,1,1,NA,3,1,1,1,31,6,NA,TS,36,17,R,BH,F,B,2,1,0,-11.5,-0.5,-6.5,13.5,-11.5,-0.5,-6.5,13.5,5,14,14.9,NA,0
Jun-32,1903,6,1,1,NA,3,1,1,1,32,7,NA,TS,17,27,R,BH,F,B,2,1,0,-6.5,13.5,3.5,18.5,-6.5,13.5,3.5,18.5,10,5,11.2,NA,0
Jun-33,1904,6,1,1,NA,3,1,1,1,33,8,NA,TS,27,36,R,F,OI,B,3,1,0,3.5,18.5,-4.5,13.5,3.5,18.5,-4.5,13.5,-8,-5,9.4,NA,0
Jun-34,1905,6,1,1,NA,3,1,1,1,34,9,NA,TS,36,10,R,BH,F,B,7,1,0,-4.5,13.5,-8.5,14.5,-4.5,13.5,-8.5,14.5,-4,1,4.1,NA,0
Jun-35,1906,6,1,1,NA,3,1,1,1,35,10,NA,TS,10,1,R,F,OI,B,5,1,0,-8.5,14.5,-21.5,4.5,-8.5,14.5,-21.5,4.5,-13,-10,16.4,NA,0
Jun-36,1907,6,1,1,NA,3,1,1,1,36,11,NA,TS,1,10,R,BH,F,B,5,1,0,-21.5,4.5,-13.5,10.5,-21.5,4.5,-13.5,10.5,8,6,10,NA,0
Jun-37,1908,6,1,1,NA,3,1,1,1,37,12,NA,TS,10,27,R,BH,F,B,3,1,0,-13.5,10.5,-8.5,14.5,-13.5,10.5,-8.5,14.5,5,4,6.4,NA,0
Jun-38,1909,6,1,1,NA,3,1,1,1,38,13,NA,TS,27,99,R,BH,F,B,4,1,0,-8.5,14.5,-4.5,19.5,-8.5,14.5,-4.5,19.5,4,5,6.4,NA,0
Jun-39,1910,6,1,1,NA,3,1,1,1,39,14,NA,TS,99,36,L,F,OI,B,5,1,0,-4.5,19.5,7.5,14.5,-4.5,19.5,7.5,14.5,12,-5,13,NA,0
Jun-40,1911,6,1,1,NA,3,1,1,1,40,15,NA,TS,36,99,R,BH,F,NA,0,1,0,7.5,14.5,10.5,19.5,7.5,14.5,10.5,19.5,3,5,5.8,NA,0
Jun-41,1912,6,2,1,NA,3,1,1,1,41,16,NA,TS,99,10,L,F,F,B,1,1,0,10.5,19.5,47.5,19.5,10.5,19.5,47.5,19.5,37,0,37,NA,1
Jun-42,1914,6,1,2,NA,4,1,1,1,42,1,NA,S,23,8,R,BH,F,NA,0,1,0,-34.5,2.5,-26.5,6.5,-34.5,2.5,-26.5,6.5,8,4,8.9,NA,0
Jun-43,1915,6,1,2,NA,4,1,1,1,43,2,NA,S,8,35,R,BH,F,FL,3,1,0,-26.5,6.5,-21.5,18.5,-26.5,6.5,-21.5,18.5,5,12,13,NA,0
Jun-44,1916,6,1,2,NA,4,1,1,1,44,3,NA,S,35,8,R,F,F,FL,4,1,0,-21.5,18.5,-32.5,12.5,-21.5,18.5,-32.5,12.5,-11,-6,12.5,NA,0
Jun-45,1917,6,1,2,NA,4,1,1,1,45,4,NA,S,8,7,R,F,F,FL,4,1,1,-32.5,12.5,-16.5,0.5,-32.5,12.5,-16.5,0.5,16,-12,20,NA,0
Jun-46,1918,6,1,2,NA,4,1,1,1,46,5,NA,S,7,8,R,BH,F,F,7,1,0,-16.5,0.5,-26.5,-4.5,-16.5,0.5,-26.5,-4.5,-10,-5,11.2,NA,0
Jun-47,1919,6,2,2,NA,4,1,1,1,47,6,NA,S,8,31,R,F,OI,F,2,1,0,-26.5,-4.5,42.5,2.5,-26.5,-4.5,42.5,2.5,69,7,69.4,NA,1
Jun-48,1921,6,2,2,NA,5,1,1,1,48,1,NA,TS,1,90,R,BH,F,NA,0,1,0,-40.5,-15.5,-35.5,-2.5,-40.5,-15.5,-35.5,-2.5,5,13,13.9,NA,0
Jun-49,1922,6,2,2,NA,5,1,1,1,49,2,NA,TS,90,1,R,F,F,F,1,1,0,-35.5,-2.5,-32.5,-15.5,-35.5,-2.5,-32.5,-15.5,3,-13,13.3,NA,0
Jun-50,1923,6,2,2,NA,5,1,1,1,50,3,NA,TS,1,90,R,F,F,F,1,1,0,-32.5,-15.5,-6.5,-18.5,-32.5,-15.5,-6.5,-18.5,26,-3,26.2,NA,0
Jun-51,1924,6,3,2,NA,5,1,1,1,51,4,NA,TS,90,45,R,F,F,F,3,1,0,-6.5,-18.5,49.5,-17.5,-6.5,-18.5,49.5,-17.5,56,1,56,NA,1
Jun-52,1926,6,2,3,NA,6,1,0,1,52,1,NA,S,35,8,R,BH,F,NA,0,1,0,-37.5,-13.5,-18.5,1.5,-37.5,-13.5,-18.5,1.5,19,15,24.2,NA,0
Jun-53,1927,6,2,3,NA,6,1,0,1,53,2,NA,S,8,7,R,F,F,FL,1,1,0,-18.5,1.5,-10.5,-7.5,-18.5,1.5,-10.5,-7.5,8,-9,12,NA,0
Jun-54,1928,6,2,3,NA,6,1,0,1,54,3,NA,S,7,31,R,F,F,F,1,1,0,-10.5,-7.5,3.5,-15.5,-10.5,-7.5,3.5,-15.5,14,-8,16.1,NA,0
Jun-55,1929,6,2,3,NA,6,1,0,1,55,4,NA,S,31,6,R,F,F,F,2,0,1,3.5,-15.5,20.5,-19.5,3.5,-15.5,20.5,-19.5,17,-4,17.5,NA,0
Jun-56,1930,6,3,2,NA,6,2,0,-1,56,5,NA,TS,6,10,R,F,F,F,4,1,0,20.5,-19.5,34.5,-3.5,-20.5,19.5,-34.5,3.5,-14,-16,21.3,NA,0
Jun-57,1931,6,3,2,NA,6,2,0,-1,57,6,NA,TS,10,84,R,F,F,F,1,1,0,34.5,-3.5,28.5,18.5,-34.5,3.5,-28.5,-18.5,6,-22,22.8,NA,0
Jun-58,1932,6,3,2,NA,6,2,0,-1,58,7,NA,TS,84,10,R,F,F,F,3,1,0,28.5,18.5,20.5,17.5,-28.5,-18.5,-20.5,-17.5,8,1,8.1,NA,0
Jun-59,1933,6,3,2,NA,6,2,0,-1,59,8,NA,TS,10,15,B,F,F,F,5,1,0,20.5,17.5,28.5,15.5,-20.5,-17.5,-28.5,-15.5,-8,2,8.2,NA,0
Jun-60,1934,6,3,2,NA,6,2,0,-1,60,9,NA,TS,15,7,R,F,F,F,1,1,0,28.5,15.5,14.5,17.5,-28.5,-15.5,-14.5,-17.5,14,-2,14.1,NA,0
Jun-61,1935,6,3,2,NA,6,2,0,-1,61,10,NA,TS,7,6,R,F,F,F,3,1,0,14.5,17.5,-0.5,18.5,-14.5,-17.5,0.5,-18.5,15,-1,15,NA,0
Jun-62,1936,6,3,2,NA,6,2,0,-1,62,11,NA,TS,6,47,R,F,OI,F,6,0,1,-0.5,18.5,-5.5,15.5,0.5,-18.5,5.5,-15.5,5,3,5.8,NA,0
Jun-63,1937,6,2,3,NA,6,3,0,1,63,12,NA,S,35,23,R,BH,F,F,1,1,0,-1.5,14.5,-6.5,8.5,-1.5,14.5,-6.5,8.5,-5,-6,7.8,NA,0
Jun-64,1938,6,2,3,NA,6,3,0,1,64,13,NA,S,23,8,R,BH,F,NA,0,1,0,-6.5,8.5,-6.5,-0.5,-6.5,8.5,-6.5,-0.5,0,-9,9,NA,0
Jun-65,1939,6,2,3,NA,6,3,0,1,65,14,NA,S,8,7,R,BH,F,NA,0,1,0,-6.5,-0.5,-0.5,-13.5,-6.5,-0.5,-0.5,-13.5,6,-13,14.3,NA,0
Jun-66,1940,6,2,3,NA,6,3,0,1,66,15,NA,S,7,0,R,F,OI,F,1,0,1,-0.5,-13.5,55.5,-12.5,-0.5,-13.5,55.5,-12.5,56,1,56,NA,0
Jun-67,1941,6,3,2,NA,6,4,0,-1,67,16,NA,TS,10,6,R,BH,F,F,1,0,1,34.5,-13.5,28.5,-17.5,-34.5,13.5,-28.5,17.5,6,4,7.2,NA,0
Jun-68,1942,6,2,3,NA,6,5,1,1,68,17,NA,S,8,23,R,BH,F,FL,1,1,0,28.5,-17.5,20.5,-11.5,28.5,-17.5,20.5,-11.5,-8,6,10,NA,0
Jun-69,1943,6,2,3,NA,6,5,1,1,69,18,NA,S,23,8,R,BH,F,F,1,1,0,20.5,-11.5,23.5,-15.5,20.5,-11.5,23.5,-15.5,3,-4,5,NA,0
Jun-70,1944,6,2,3,NA,6,5,1,1,70,19,NA,S,8,35,R,BH,F,F,2,1,0,23.5,-15.5,18.5,2.5,23.5,-15.5,18.5,2.5,-5,18,18.7,NA,0
Jun-71,1945,6,2,3,NA,6,5,1,1,71,20,NA,S,35,31,R,BH,F,F,1,1,0,18.5,2.5,32.5,19.5,18.5,2.5,32.5,19.5,14,17,22,NA,0
Jun-72,1946,6,3,3,NA,6,5,1,1,72,21,NA,S,31,7,R,F,OI,F,4,1,0,32.5,19.5,51.5,18.5,32.5,19.5,51.5,18.5,19,-1,19,NA,1
Jun-73,1948,6,3,3,NA,7,1,1,1,73,1,NA,TS,27,99,R,BH,F,NA,0,1,0,-45.5,-17.5,-42.5,-2.5,-45.5,-17.5,-42.5,-2.5,3,15,15.3,NA,0
Jun-74,1949,6,3,3,NA,7,1,1,1,74,2,NA,TS,99,27,R,BH,F,F,5,1,0,-42.5,-2.5,-50.5,-1.5,-42.5,-2.5,-50.5,-1.5,-8,1,8.1,NA,0
Jun-75,1950,6,3,3,NA,7,1,1,1,75,3,NA,TS,27,99,R,BH,F,F,1,1,0,-50.5,-1.5,-51.5,-9.5,-50.5,-1.5,-51.5,-9.5,-1,-8,8.1,NA,0
Jun-76,1951,6,3,3,NA,7,1,1,1,76,4,NA,TS,99,36,L,F,OI,F,1,1,0,-51.5,-9.5,-57.5,6.5,-51.5,-9.5,-57.5,6.5,-6,16,17.1,NA,0
Jun-77,1952,6,3,3,NA,7,1,1,1,77,5,NA,TS,36,28,R,F,F,F,3,1,0,-57.5,6.5,-48.5,-1.5,-57.5,6.5,-48.5,-1.5,9,-8,12,NA,0
Jun-78,1953,6,3,3,NA,7,1,1,1,78,6,NA,TS,28,99,R,BH,F,F,1,1,0,-48.5,-1.5,-45.5,-9.5,-48.5,-1.5,-45.5,-9.5,3,-8,8.5,NA,0
Jun-79,1954,6,3,3,NA,7,1,1,1,79,7,NA,TS,99,17,L,BH,F,F,1,1,0,-45.5,-9.5,-28.5,-17.5,-45.5,-9.5,-28.5,-17.5,17,-8,18.8,NA,0
Jun-80,1955,6,3,3,NA,7,1,1,1,80,8,NA,TS,17,99,R,F,F,F,2,1,0,-28.5,-17.5,-10.5,-17.5,-28.5,-17.5,-10.5,-17.5,18,0,18,NA,0
Jun-81,1956,6,3,3,NA,7,1,1,1,81,9,NA,TS,99,28,L,BH,F,F,3,1,0,-10.5,-17.5,11.5,-18.5,-10.5,-17.5,11.5,-18.5,22,-1,22,NA,0
Jun-82,1957,6,4,3,4-Mar,7,1,1,1,82,10,NA,TS,28,90,R,F,F,F,1,1,0,11.5,-18.5,55.5,-9.5,11.5,-18.5,55.5,-9.5,44,9,44.9,NA,1
Jun-83,1959,6,3,4,NA,8,1,1,1,83,1,NA,S,8,35,R,BH,F,FL,4,1,0,-21.5,-0.5,-9.5,14.5,-21.5,-0.5,-9.5,14.5,12,15,19.2,NA,0
Jun-84,1960,6,3,4,NA,8,1,1,1,84,2,NA,S,35,31,R,F,F,FL,3,1,0,-9.5,14.5,6.5,3.5,-9.5,14.5,6.5,3.5,16,-11,19.4,NA,0
Jun-85,1961,6,3,4,NA,8,1,1,1,85,3,NA,S,31,24,R,F,OI,F,3,1,0,6.5,3.5,28.5,16.5,6.5,3.5,28.5,16.5,22,13,25.6,NA,0
Jun-86,1962,6,3,4,NA,8,1,1,1,86,4,NA,S,24,0,R,BH,F,F,4,1,0,28.5,16.5,24.5,12.5,28.5,16.5,24.5,12.5,-4,-4,5.7,NA,0
Jun-87,1963,6,3,4,NA,8,1,1,1,87,5,NA,S,0,24,R,F,F,F,2,1,0,24.5,12.5,27.5,4.5,24.5,12.5,27.5,4.5,3,-8,8.5,NA,0
Jun-88,1964,6,3,4,NA,8,1,1,1,88,6,NA,S,24,0,R,BH,F,B,1,1,0,27.5,4.5,31.5,0.5,27.5,4.5,31.5,0.5,4,-4,5.7,NA,0
Jun-89,1965,6,4,4,4-Apr,8,1,1,1,89,7,NA,S,0,23,R,F,F,F,2,1,0,31.5,0.5,40.5,-9.5,31.5,0.5,40.5,-9.5,9,-10,13.5,NA,1
Jun-90,1967,6,4,4,NA,9,1,0,1,90,1,NA,TS,1,99,R,BH,OI,NA,0,1,0,-36.5,-7.5,-34.5,5.5,-36.5,-7.5,-34.5,5.5,2,13,13.2,NA,0
Jun-91,1968,6,4,4,NA,9,1,0,1,91,2,NA,TS,99,36,L,F,OI,F,3,1,0,-34.5,5.5,-21.5,18.5,-34.5,5.5,-21.5,18.5,13,13,18.4,NA,0
Jun-92,1969,6,4,4,NA,9,1,0,1,92,3,NA,TS,36,1,R,F,F,F,6,0,1,-21.5,18.5,-32.5,0.5,-21.5,18.5,-32.5,0.5,-11,-18,21.1,NA,0
Jun-93,1970,6,4,4,NA,9,2,0,-1,93,4,NA,S,28,16,R,BH,F,F,5,1,0,-32.5,0.5,-28.5,-6.5,32.5,-0.5,28.5,6.5,-4,7,8.1,NA,0
Jun-94,1971,6,4,4,NA,9,2,0,-1,94,5,NA,S,16,28,R,BH,F,F,1,1,0,-28.5,-6.5,-24.5,0.5,28.5,6.5,24.5,-0.5,-4,-7,8.1,NA,0
Jun-95,1972,6,4,4,NA,9,2,0,-1,95,6,NA,S,28,16,R,F,F,NA,0,1,0,-24.5,0.5,-24.5,9.5,24.5,-0.5,24.5,-9.5,0,-9,9,NA,0
Jun-96,1973,6,4,4,NA,9,2,0,-1,96,7,NA,S,16,10,R,F,F,F,1,1,0,-24.5,9.5,-30.5,11.5,24.5,-9.5,30.5,-11.5,6,-2,6.3,NA,0
Jun-97,1974,6,4,4,NA,9,2,0,-1,97,8,NA,S,10,16,R,BH,F,F,1,1,0,-30.5,11.5,-26.5,18.5,30.5,-11.5,26.5,-18.5,-4,-7,8.1,NA,0
Jun-98,1975,6,4,4,NA,9,2,0,-1,98,9,NA,S,16,24,R,BH,OI,F,3,0,1,-26.5,18.5,-33.5,0.5,26.5,-18.5,33.5,-0.5,7,18,19.3,NA,0
Jun-99,1976,6,4,4,NA,9,3,0,1,99,10,NA,TS,36,28,R,F,F,F,2,1,0,-33.5,0.5,-25.5,-10.5,-33.5,0.5,-25.5,-10.5,8,-11,13.6,NA,0
6-100,1977,6,4,4,NA,9,3,0,1,100,11,NA,TS,28,99,R,BH,F,F,2,1,0,-25.5,-10.5,-25.5,10.5,-25.5,-10.5,-25.5,10.5,0,21,21,NA,0
6-101,1978,6,4,4,NA,9,3,0,1,101,12,NA,TS,99,36,L,BH,F,F,1,0,0,-25.5,10.5,48.5,1.5,-25.5,10.5,48.5,1.5,74,-9,74.5,NA,0
6-102,1979,6,4,4,NA,9,4,0,-1,102,13,NA,S,22,27,R,BH,F,F,5,1,0,34.5,-2.5,43.5,-4.5,-34.5,2.5,-43.5,4.5,-9,2,9.2,NA,0
6-103,1980,6,4,4,NA,9,4,0,-1,103,14,NA,S,27,22,R,BH,F,F,1,1,0,43.5,-4.5,42.5,0.5,-43.5,4.5,-42.5,-0.5,1,-5,5.1,NA,0
6-104,1981,6,4,4,NA,9,4,0,-1,104,15,NA,S,22,24,R,BH,F,F,5,1,0,42.5,0.5,49.5,5.5,-42.5,-0.5,-49.5,-5.5,-7,-5,8.6,NA,0
6-105,1982,6,4,4,NA,9,4,0,-1,105,16,NA,S,24,22,R,F,F,F,1,1,0,49.5,5.5,44.5,12.5,-49.5,-5.5,-44.5,-12.5,5,-7,8.6,NA,0
6-106,1983,6,4,4,NA,9,4,0,-1,106,17,NA,S,22,16,L,BH,F,F,9,1,0,44.5,12.5,54.5,4.5,-44.5,-12.5,-54.5,-4.5,-10,8,12.8,NA,0
6-107,1984,6,4,4,NA,9,4,0,-1,107,18,NA,S,16,10,R,F,F,F,3,1,0,54.5,4.5,40.5,16.5,-54.5,-4.5,-40.5,-16.5,14,-12,18.4,NA,0
6-108,1985,6,4,4,NA,9,4,0,-1,108,19,NA,S,10,16,R,BH,F,F,4,1,0,40.5,16.5,48.5,3.5,-40.5,-16.5,-48.5,-3.5,-8,13,15.3,NA,0
6-109,1986,6,4,4,NA,9,4,0,-1,109,20,NA,S,16,24,R,BH,F,NA,0,1,0,48.5,3.5,39.5,-8.5,-48.5,-3.5,-39.5,8.5,9,12,15,NA,0
6-110,1987,6,4,4,NA,9,4,0,-1,110,21,NA,S,24,28,R,F,F,F,1,1,0,39.5,-8.5,23.5,-11.5,-39.5,8.5,-23.5,11.5,16,3,16.3,NA,0
6-111,1988,6,4,4,NA,9,4,0,-1,111,22,NA,S,28,27,R,F,F,F,3,1,0,23.5,-11.5,17.5,-0.5,-23.5,11.5,-17.5,0.5,6,-11,12.5,NA,0
6-112,1989,6,4,4,NA,9,4,0,-1,112,23,NA,S,27,16,R,BH,F,F,1,1,0,17.5,-0.5,2.5,-9.5,-17.5,0.5,-2.5,9.5,15,9,17.5,NA,0
6-113,1990,6,4,4,NA,9,4,0,-1,113,24,NA,S,16,10,R,F,F,F,1,0,1,2.5,-9.5,-59.5,-9.5,-2.5,9.5,59.5,9.5,62,0,62,NA,0
6-114,1991,6,4,4,NA,9,5,1,1,114,25,NA,TS,1,36,R,F,IO,F,4,1,0,-34.5,-9.5,-25.5,5.5,-34.5,-9.5,-25.5,5.5,9,15,17.5,NA,0
6-115,1992,6,4,4,NA,9,5,1,1,115,26,NA,TS,36,27,R,BH,F,F,3,1,0,-25.5,5.5,-34.5,1.5,-25.5,5.5,-34.5,1.5,-9,-4,9.8,NA,0
6-116,1993,6,4,4,NA,9,5,1,1,116,27,NA,TS,27,36,R,F,F,F,4,1,0,-34.5,1.5,-29.5,-13.5,-34.5,1.5,-29.5,-13.5,5,-15,15.8,NA,0
6-117,1994,6,4,4,NA,9,5,1,1,117,28,NA,TS,36,28,R,F,F,FL,5,1,0,-29.5,-13.5,-26.5,-19.5,-29.5,-13.5,-26.5,-19.5,3,-6,6.7,NA,0
6-118,1995,6,4,4,NA,9,5,1,1,118,29,NA,TS,28,36,R,BH,F,FL,3,1,0,-26.5,-19.5,-31.5,-11.5,-26.5,-19.5,-31.5,-11.5,-5,8,9.4,NA,0
6-119,1996,6,4,4,NA,9,5,1,1,119,30,NA,TS,36,45,R,BH,F,FL,6,1,0,-31.5,-11.5,-33.5,7.5,-31.5,-11.5,-33.5,7.5,-2,19,19.1,NA,0
6-120,1997,6,4,4,NA,9,5,1,1,120,31,NA,TS,45,28,R,BH,OI,F,1,1,0,-33.5,7.5,-27.5,18.5,-33.5,7.5,-27.5,18.5,6,11,12.5,NA,0
6-121,1998,6,4,4,NA,9,5,1,1,121,32,NA,TS,28,99,R,F,F,F,7,1,0,-27.5,18.5,-34.5,13.5,-27.5,18.5,-34.5,13.5,-7,-5,8.6,NA,0
6-122,1999,6,4,4,NA,9,5,1,1,122,33,NA,TS,99,28,L,BH,F,F,1,1,0,-34.5,13.5,-34.5,10.5,-34.5,13.5,-34.5,10.5,0,-3,3,NA,0
6-123,2000,6,4,4,NA,9,5,1,1,123,34,NA,TS,28,36,R,BH,F,FL,1,1,0,-34.5,10.5,-24.5,19.5,-34.5,10.5,-24.5,19.5,10,9,13.5,NA,0
6-124,2001,6,4,4,NA,9,5,1,1,124,35,NA,TS,36,45,R,H,NA,F,3,1,0,-24.5,19.5,-1.5,16.5,-24.5,19.5,-1.5,16.5,23,-3,23.2,NA,0
6-125,2002,6,4,4,NA,9,5,1,1,125,36,NA,TS,90,99,R,BH,F,NA,0,1,0,-1.5,16.5,5.5,18.5,-1.5,16.5,5.5,18.5,7,2,7.3,NA,0
6-126,2003,6,5,4,5-Apr,9,5,1,1,126,37,NA,TS,99,28,L,BH,OI,F,3,1,0,5.5,18.5,51.5,-6.5,5.5,18.5,51.5,-6.5,46,-25,52.4,NA,1
6-127,2005,6,4,5,NA,10,1,1,1,127,1,NA,S,8,23,R,BH,F,NA,0,1,0,-39.5,-0.5,-22.5,3.5,-39.5,-0.5,-22.5,3.5,17,4,17.5,NA,0
6-128,2006,6,4,5,NA,10,1,1,1,128,2,NA,S,23,35,R,F,F,F,2,1,0,-22.5,3.5,-13.5,-3.5,-22.5,3.5,-13.5,-3.5,9,-7,11.4,NA,0
6-129,2007,6,4,5,NA,10,1,1,1,129,3,NA,S,35,8,R,BH,F,F,1,1,0,-13.5,-3.5,-19.5,-15.5,-13.5,-3.5,-19.5,-15.5,-6,-12,13.4,NA,0
6-130,2008,6,4,5,NA,10,1,1,1,130,4,NA,S,8,35,R,BH,F,F,1,1,0,-19.5,-15.5,-2.5,-19.5,-19.5,-15.5,-2.5,-19.5,17,-4,17.5,NA,0
6-131,2009,6,4,5,NA,10,1,1,1,131,5,NA,S,35,23,R,BH,F,F,5,1,0,-2.5,-19.5,-8.5,-6.5,-2.5,-19.5,-8.5,-6.5,-6,13,14.3,NA,0
6-132,2010,6,4,5,NA,10,1,1,1,132,6,NA,S,23,6,R,F,F,F,6,1,0,-8.5,-6.5,-8.5,-13.5,-8.5,-6.5,-8.5,-13.5,0,-7,7,NA,0
6-133,2011,6,4,5,NA,10,1,1,1,133,7,NA,S,6,31,R,F,F,F,4,1,0,-8.5,-13.5,5.5,-2.5,-8.5,-13.5,5.5,-2.5,14,11,17.8,NA,0
6-134,2012,6,5,5,5-May,10,1,1,1,134,8,NA,S,31,8,R,F,OI,F,3,1,0,5.5,-2.5,49.5,5.5,5.5,-2.5,49.5,5.5,44,8,44.7,NA,1
6-135,2014,6,5,5,NA,11,1,0,1,135,1,NA,TS,36,90,R,BH,F,NA,0,1,0,-37.5,-2.5,-32.5,6.5,-37.5,-2.5,-32.5,6.5,5,9,10.3,NA,0
6-136,2015,6,5,5,NA,11,1,0,1,136,2,NA,TS,90,99,R,BH,F,FL,2,1,0,-32.5,6.5,-31.5,15.5,-32.5,6.5,-31.5,15.5,1,9,9.1,NA,0
6-137,2016,6,5,5,NA,11,1,0,1,137,3,NA,TS,99,10,L,BH,F,FL,3,1,0,-31.5,15.5,-29.5,-0.5,-31.5,15.5,-29.5,-0.5,2,-16,16.1,NA,0
6-138,2017,6,5,5,NA,11,1,0,1,138,4,NA,TS,10,45,R,F,F,FL,1,1,0,-29.5,-0.5,-19.5,-12.5,-29.5,-0.5,-19.5,-12.5,10,-12,15.6,NA,0
6-139,2018,6,5,5,NA,11,1,0,1,139,5,NA,TS,45,10,R,BH,F,FL,3,1,0,-19.5,-12.5,-22.5,0.5,-19.5,-12.5,-22.5,0.5,-3,13,13.3,NA,0
6-140,2019,6,5,5,NA,11,1,0,1,140,6,NA,TS,10,90,R,BH,OI,F,2,1,0,-22.5,0.5,-24.5,12.5,-22.5,0.5,-24.5,12.5,-2,12,12.2,NA,0
